7.481686494059212357e-03
3.452659767258436929e-02
8.988184107862957906e-02
1.674881743170056059e-01
2.605474229931110663e-01
3.665195083589629088e-01
4.743296870733600401e-01
5.878204055332634237e-01
6.912616488011444904e-01
7.777628759824743998e-01
8.427888919308528237e-01
8.970265006877943259e-01
9.217807226681363764e-01
9.353678348073451998e-01
9.295117987119961844e-01
9.003978779351167194e-01
8.602646337169793656e-01
8.034869462120532990e-01
7.448157454586301629e-01
6.816370595087852813e-01
6.142464611622846515e-01
5.463570837161796367e-01
4.831876344163279491e-01
4.224012408145896291e-01
3.640810327608993702e-01
3.129007551515395336e-01
2.742823215322047758e-01
2.341583139640655287e-01
2.031508799386873010e-01
1.746281047613360837e-01
1.508160210802442502e-01
1.306062308962920304e-01
1.135461383598387608e-01
9.861971197169119852e-02
8.453382073287621368e-02
7.465984189071674104e-02
6.389914464926137183e-02
5.428379200689645301e-02
4.779966371204509568e-02
4.206370406659965672e-02
3.678957692078747843e-02
3.222667182441059375e-02
2.616742942922186885e-02
2.270368568197222992e-02
1.951704143450258208e-02
1.755887163605746731e-02
1.454772373844844847e-02
1.252489739005466923e-02
1.048359774167555332e-02
9.227413342673029123e-03
