7.684904788538562785e-03
3.807164566158644653e-02
9.959989484227146916e-02
1.851532736616154362e-01
2.863803294667672805e-01
4.021538121930818277e-01
5.205542776787435155e-01
6.340438537523415130e-01
7.405150729017135891e-01
8.188932600052276634e-01
8.844305985462601605e-01
9.201399201593296606e-01
9.398520930289103736e-01
9.377544276912225252e-01
9.143272306955498863e-01
8.745206001518563976e-01
8.170112425059935513e-01
7.559534977001168832e-01
6.933862180250622842e-01
6.238397901236825138e-01
5.571555971690540510e-01
4.955979414649429593e-01
4.349518879870236110e-01
3.792559326190685365e-01
3.314115190057300153e-01
2.940064212084549378e-01
2.582186821995840487e-01
2.275182717433300306e-01
2.001015897362602158e-01
1.773507427793746538e-01
1.583737329954321427e-01
1.385439340321492629e-01
1.227624331271144481e-01
1.109410107100511217e-01
9.584566201827871001e-02
8.404384395016574472e-02
7.339868247012365510e-02
6.482177980434387921e-02
5.723489676055696501e-02
4.924612456328783527e-02
4.343343509950808867e-02
3.919889572623176666e-02
3.319016277294845746e-02
2.963197343845931989e-02
2.651488195535312009e-02
2.257440781633207258e-02
2.002584245278610925e-02
1.728123359973660761e-02
1.584031395188561023e-02
1.392888992922614727e-02
