1.317033560497480639e-02
7.484336264732845134e-02
1.821091954593622164e-01
3.331336407055182636e-01
4.912190407472387665e-01
6.576479518266583613e-01
7.911441284299445265e-01
8.915696612837789026e-01
9.478504357381180023e-01
9.694746097994764167e-01
9.493536468176386744e-01
9.038711684666432822e-01
8.360060150508619170e-01
7.744157335725283531e-01
6.942904457558867204e-01
6.346584759591289426e-01
5.738129045568757247e-01
5.166081379710727450e-01
4.837581490589747957e-01
4.466743454550153314e-01
4.129417371934738235e-01
3.814018863782059343e-01
3.513100829331188835e-01
3.195219954258206041e-01
2.945604169493753477e-01
2.639169764108900140e-01
2.418101198928018503e-01
2.196894724473785754e-01
2.003270104689656994e-01
1.823436412240580784e-01
1.696146152938051987e-01
1.534516484571244177e-01
1.438393721045932161e-01
1.285866064720258273e-01
1.179813833513709137e-01
1.067969412826438314e-01
9.768113831417452042e-02
9.114423875735992719e-02
8.172503538751943464e-02
7.391937051587996188e-02
6.811339010782291314e-02
6.288662864783807482e-02
5.583946477962634797e-02
5.139878617773949165e-02
4.668228902915157880e-02
4.316560255871323970e-02
4.018676225434194421e-02
3.549784696042419113e-02
3.381535382554783087e-02
3.090546815785183421e-02
